num samples: 1000
NUM_TRAIN_SAMPLES: 1000
NUM_TRAIN_BATCHES: 10
NUM_TEST_SAMPLES: 1000
NUM_TEST_BATCHES: 10
BATCH_SIZE: 100
HIDDEN_SIZE: 128
NUM_DYN_EPOCHS: 50
IS_CONTINUOUS: True
USE_MAX: False
../data/final/cml/timeseries_ba50_1k_4.pickle
../data/final/edges_ba50.pickle
CONTINUATION: False
CONT_ADDRESS: D:\Uni\BA\ColabOutputs\ba20\2020-12-10T22_50_22.113418
SEED: 0
NUM_DYN_EPOCHS: 50
NUM_DYN_EPOCHS_INIT: 200
DETECT_EARLY_CONVERGENCE: False
RESET_DYN_LEARNER_EVERY_NTH_GEN: 5
POP_SIZE: 10
NEWPOP_SIZE: 40
NUM_GEN: 45
USE_NODEWISE_EVALUATION: False
USE_EVALEPOCH_FOR_GUIDED_MUTATION: False
USE_DETERMINISTIC_EVAL: False
FORMAT: standard
--------------------- Start training ------------------------
evaluating individudal 0 - 5ad31ee666a8e6ff. Mean loss in evaluation epoch: 0.11561479419469833, epochs needed: 200
evaluating individudal 10 - 89fac9233980ee6a. Mean loss in evaluation epoch: 0.10383989661931992, epochs needed: 50
evaluating individudal 11 - ee0260cde8bc9cf1. Mean loss in evaluation epoch: 0.10334812849760056, epochs needed: 50
evaluating individudal 12 - 3cb5af2cb20eee21. Mean loss in evaluation epoch: 0.1046704426407814, epochs needed: 50
evaluating individudal 13 - bda06c6725fbd120. Mean loss in evaluation epoch: 0.10392840951681137, epochs needed: 50
evaluating individudal 14 - cef1f1f0098ab516. Mean loss in evaluation epoch: 0.10440521687269211, epochs needed: 50
evaluating individudal 15 - 128e3e29762817ec. Mean loss in evaluation epoch: 0.10385316610336304, epochs needed: 50
evaluating individudal 16 - 829c246c449bcf48. Mean loss in evaluation epoch: 0.11273612082004547, epochs needed: 50
evaluating individudal 17 - d3b7fa99b2f086bc. Mean loss in evaluation epoch: 0.1217750832438469, epochs needed: 50
evaluating individudal 18 - 7cfa28813c050745. Mean loss in evaluation epoch: 0.10297425091266632, epochs needed: 50
evaluating individudal 19 - e40c9a81d8da10bb. Mean loss in evaluation epoch: 0.10395760834217072, epochs needed: 50
evaluating individudal 20 - 3f818e25150be20d. Mean loss in evaluation epoch: 0.10933027416467667, epochs needed: 50
evaluating individudal 21 - 419b8d5539d1b42a. Mean loss in evaluation epoch: 0.10418875515460968, epochs needed: 50
evaluating individudal 22 - c1b85f2cb88d0c67. Mean loss in evaluation epoch: 0.10394465923309326, epochs needed: 50
evaluating individudal 23 - d7b0380a691cf441. Mean loss in evaluation epoch: 0.10574255138635635, epochs needed: 50
evaluating individudal 24 - 6f04c105a892b246. Mean loss in evaluation epoch: 0.10462156683206558, epochs needed: 50
evaluating individudal 25 - 55a003a399966fbf. Mean loss in evaluation epoch: 0.10288102924823761, epochs needed: 50
evaluating individudal 26 - 0ddb9a08f3671d37. Mean loss in evaluation epoch: 0.1039634495973587, epochs needed: 50
evaluating individudal 27 - c06ce5b0449a4349. Mean loss in evaluation epoch: 0.10255038738250732, epochs needed: 50
evaluating individudal 28 - 620228292e65cabd. Mean loss in evaluation epoch: 0.10400078445672989, epochs needed: 50
evaluating individudal 29 - e9a81bb51d47209b. Mean loss in evaluation epoch: 0.10396704822778702, epochs needed: 50
evaluating individudal 30 - 3bc7ed84e17c7261. Mean loss in evaluation epoch: 0.1037212535738945, epochs needed: 50
evaluating individudal 31 - caf07c7e55009894. Mean loss in evaluation epoch: 0.10427901893854141, epochs needed: 50
evaluating individudal 32 - ca9f9df4ba3d212f. Mean loss in evaluation epoch: 0.10369985550642014, epochs needed: 50
evaluating individudal 33 - 29d4573a11aa1515. Mean loss in evaluation epoch: 0.10434601455926895, epochs needed: 50
evaluating individudal 34 - 10229f4dc641de27. Mean loss in evaluation epoch: 0.1045970693230629, epochs needed: 50
evaluating individudal 35 - b2155d677291b2dd. Mean loss in evaluation epoch: 0.10349906980991364, epochs needed: 50
evaluating individudal 36 - 5a224009f40d6c76. Mean loss in evaluation epoch: 0.102829709649086, epochs needed: 50
evaluating individudal 37 - 3d5f846ac3cb7ab3. Mean loss in evaluation epoch: 0.10445916652679443, epochs needed: 50
evaluating individudal 38 - 329a064835f9f1c1. Mean loss in evaluation epoch: 0.10351391136646271, epochs needed: 50
evaluating individudal 39 - ebe07362379b511f. Mean loss in evaluation epoch: 0.10342683643102646, epochs needed: 50
evaluating individudal 0 - eb5cb79d33a07256. Mean loss in evaluation epoch: 0.10264439880847931, epochs needed: 50
evaluating individudal 1 - 826f9ace3bb3328a. Mean loss in evaluation epoch: 0.10213345289230347, epochs needed: 50
evaluating individudal 2 - 9850a5baff3bcb3a. Mean loss in evaluation epoch: 0.1031775027513504, epochs needed: 50
evaluating individudal 3 - bd567786e3a28e47. Mean loss in evaluation epoch: 0.10331572592258453, epochs needed: 50
evaluating individudal 4 - 6d9393678dce2946. Mean loss in evaluation epoch: 0.10341920703649521, epochs needed: 50
evaluating individudal 5 - 1e2e4cf834d82432. Mean loss in evaluation epoch: 0.10291004180908203, epochs needed: 50
evaluating individudal 6 - bb0f5ede71d525dc. Mean loss in evaluation epoch: 0.10464999824762344, epochs needed: 50
evaluating individudal 7 - 3ccb6b66961e8a41. Mean loss in evaluation epoch: 0.10376471281051636, epochs needed: 50
evaluating individudal 8 - 33d4a6539afca5a1. Mean loss in evaluation epoch: 0.10361862182617188, epochs needed: 50
evaluating individudal 9 - 9d901b10e1635025. Mean loss in evaluation epoch: 0.10299090296030045, epochs needed: 50
Round 18 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 826f9ace3bb3328a, num_times_seen_before: 0
ACC: 0.7346938775510203
TPR/FPR: 1.0, 0.28786536758193093
Loss: 0.10213345289230347
Timestamp: 103787.798186739
---------------------------------------------------------------
evaluating individudal 0 - 855d1b696c744a32. Mean loss in evaluation epoch: 0.10260538011789322, epochs needed: 50
evaluating individudal 1 - c45c8a02b6f6c703. Mean loss in evaluation epoch: 0.10197927802801132, epochs needed: 50
evaluating individudal 2 - bbe989beb0cefb6f. Mean loss in evaluation epoch: 0.10396518558263779, epochs needed: 50
evaluating individudal 3 - 51e96e6d7cabe3ec. Mean loss in evaluation epoch: 0.10251505672931671, epochs needed: 50
evaluating individudal 4 - f46702e00d305b5f. Mean loss in evaluation epoch: 0.10220761597156525, epochs needed: 50
evaluating individudal 5 - 2f59fb8646b3ad11. Mean loss in evaluation epoch: 0.10326124727725983, epochs needed: 50
evaluating individudal 6 - c127d50f26706f57. Mean loss in evaluation epoch: 0.10130947083234787, epochs needed: 50
evaluating individudal 7 - 17261d3d93017235. Mean loss in evaluation epoch: 0.10262520611286163, epochs needed: 50
evaluating individudal 8 - 6be473389eb4a674. Mean loss in evaluation epoch: 0.1031033992767334, epochs needed: 50
evaluating individudal 9 - 2acf8621a48095fc. Mean loss in evaluation epoch: 0.10123693943023682, epochs needed: 50
evaluating individudal 10 - 3628ffdc33c0dd42. Mean loss in evaluation epoch: 0.10227342694997787, epochs needed: 50
evaluating individudal 11 - 7713f506154adbd4. Mean loss in evaluation epoch: 0.10252795368432999, epochs needed: 50
evaluating individudal 12 - bc61da75210554de. Mean loss in evaluation epoch: 0.10289572924375534, epochs needed: 50
evaluating individudal 13 - f23a3dbc9f186305. Mean loss in evaluation epoch: 0.10226800292730331, epochs needed: 50
evaluating individudal 14 - 8aaf345d8c1ea38f. Mean loss in evaluation epoch: 0.10202617943286896, epochs needed: 50
evaluating individudal 15 - 84a23107abaf5574. Mean loss in evaluation epoch: 0.10276158154010773, epochs needed: 50
evaluating individudal 16 - ffe66d4cf114f0a5. Mean loss in evaluation epoch: 0.10123395174741745, epochs needed: 50
evaluating individudal 17 - 4291ed828513d164. Mean loss in evaluation epoch: 0.10223434120416641, epochs needed: 50
evaluating individudal 18 - eb54c0996bd8ec77. Mean loss in evaluation epoch: 0.1022508293390274, epochs needed: 50
evaluating individudal 19 - ee3c6e2fe849ddf5. Mean loss in evaluation epoch: 0.10227306187152863, epochs needed: 50
evaluating individudal 20 - d0064eeee883dcb2. Mean loss in evaluation epoch: 0.10250421613454819, epochs needed: 50
evaluating individudal 21 - d6cded7d739d0361. Mean loss in evaluation epoch: 0.10254756361246109, epochs needed: 50
evaluating individudal 22 - 4f5fd87a0fad46c5. Mean loss in evaluation epoch: 0.10202016681432724, epochs needed: 50
evaluating individudal 23 - 9c06926da6dd7cfc. Mean loss in evaluation epoch: 0.1017819419503212, epochs needed: 50
evaluating individudal 24 - c5a3b68c743d2b30. Mean loss in evaluation epoch: 0.10182327032089233, epochs needed: 50
evaluating individudal 25 - f98636630aca0042. Mean loss in evaluation epoch: 0.10277408361434937, epochs needed: 50
evaluating individudal 26 - 08e91bc5f32de1eb. Mean loss in evaluation epoch: 0.10254867374897003, epochs needed: 50
evaluating individudal 27 - 53ca74f5650f8e53. Mean loss in evaluation epoch: 0.10190106928348541, epochs needed: 50
evaluating individudal 28 - 58a08693ae2ccf9e. Mean loss in evaluation epoch: 0.1022069975733757, epochs needed: 50
evaluating individudal 29 - 07cbd8c1ed6f54b1. Mean loss in evaluation epoch: 0.10208598524332047, epochs needed: 50
evaluating individudal 30 - 5e548f8320f1e1f8. Mean loss in evaluation epoch: 0.10109701007604599, epochs needed: 50
evaluating individudal 31 - 979968b15aa3732c. Mean loss in evaluation epoch: 0.10327990353107452, epochs needed: 50
evaluating individudal 32 - 0fc1d22f7373df7c. Mean loss in evaluation epoch: 0.1025635227560997, epochs needed: 50
evaluating individudal 33 - 1868f19a403b1c34. Mean loss in evaluation epoch: 0.10144760459661484, epochs needed: 50
evaluating individudal 34 - d56f77454dab9765. Mean loss in evaluation epoch: 0.1019732728600502, epochs needed: 50
evaluating individudal 35 - 6c42f0c27dbe1ec8. Mean loss in evaluation epoch: 0.10174977034330368, epochs needed: 50
evaluating individudal 36 - 44efa08840a43c0e. Mean loss in evaluation epoch: 0.1019471064209938, epochs needed: 50
evaluating individudal 37 - d7d713959a2bdae8. Mean loss in evaluation epoch: 0.10181989520788193, epochs needed: 50
evaluating individudal 38 - 05ea05c18ab31ef3. Mean loss in evaluation epoch: 0.10171790421009064, epochs needed: 50
evaluating individudal 39 - f03dc151a976cde4. Mean loss in evaluation epoch: 0.1008475050330162, epochs needed: 50
evaluating individudal 0 - 826f9ace3bb3328a. Mean loss in evaluation epoch: 0.10095075517892838, epochs needed: 50
evaluating individudal 1 - c06ce5b0449a4349. Mean loss in evaluation epoch: 0.10175571590662003, epochs needed: 50
evaluating individudal 2 - eb5cb79d33a07256. Mean loss in evaluation epoch: 0.1010870486497879, epochs needed: 50
evaluating individudal 3 - 5a224009f40d6c76. Mean loss in evaluation epoch: 0.10113706439733505, epochs needed: 50
evaluating individudal 4 - 55a003a399966fbf. Mean loss in evaluation epoch: 0.10243277996778488, epochs needed: 50
evaluating individudal 5 - 1e2e4cf834d82432. Mean loss in evaluation epoch: 0.1024593636393547, epochs needed: 50
evaluating individudal 6 - 7cfa28813c050745. Mean loss in evaluation epoch: 0.10195372253656387, epochs needed: 50
evaluating individudal 7 - 9d901b10e1635025. Mean loss in evaluation epoch: 0.1013222485780716, epochs needed: 50
evaluating individudal 8 - 9850a5baff3bcb3a. Mean loss in evaluation epoch: 0.10246144980192184, epochs needed: 50
evaluating individudal 9 - 23f83ee44af4d27a. Mean loss in evaluation epoch: 0.10104339569807053, epochs needed: 50
Round 19 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: f03dc151a976cde4, num_times_seen_before: 0
ACC: 0.7363265306122448
TPR/FPR: 1.0, 0.2860938883968113
Loss: 0.1008475050330162
Timestamp: 107120.030798769
---------------------------------------------------------------
evaluating individudal 0 - 54c4ed33e93e2ee2. Mean loss in evaluation epoch: 0.10089840739965439, epochs needed: 50
evaluating individudal 1 - 5314f952b7d4ade2. Mean loss in evaluation epoch: 0.10150333493947983, epochs needed: 50
evaluating individudal 2 - 0c03abb10827d3ce. Mean loss in evaluation epoch: 0.100849948823452, epochs needed: 50
evaluating individudal 3 - be936f4f4e69a90b. Mean loss in evaluation epoch: 0.10215377807617188, epochs needed: 50
evaluating individudal 4 - d21e96ffd7a9ba3b. Mean loss in evaluation epoch: 0.10141322761774063, epochs needed: 50
evaluating individudal 5 - bc329b615f274a4d. Mean loss in evaluation epoch: 0.1011633425951004, epochs needed: 50
evaluating individudal 6 - 3b56416f92e3ecfb. Mean loss in evaluation epoch: 0.10064148902893066, epochs needed: 50
evaluating individudal 7 - 335a3fa8fb648aec. Mean loss in evaluation epoch: 0.10133600234985352, epochs needed: 50
evaluating individudal 8 - 1ad27d96f888a697. Mean loss in evaluation epoch: 0.10059741884469986, epochs needed: 50
evaluating individudal 9 - 8bff13a6eea6c033. Mean loss in evaluation epoch: 0.1013277992606163, epochs needed: 50
evaluating individudal 10 - 4bc13f89829cd1e5. Mean loss in evaluation epoch: 0.10055991262197495, epochs needed: 50
evaluating individudal 11 - 4447d8c1e10c763e. Mean loss in evaluation epoch: 0.10144086182117462, epochs needed: 50
evaluating individudal 12 - 5d9f61cbd0a361d8. Mean loss in evaluation epoch: 0.10079609602689743, epochs needed: 50
evaluating individudal 13 - a1e7bc815fcda46e. Mean loss in evaluation epoch: 0.10162387043237686, epochs needed: 50
evaluating individudal 14 - b5409171cbece665. Mean loss in evaluation epoch: 0.10129687935113907, epochs needed: 50
evaluating individudal 15 - d0370a255fbc16c1. Mean loss in evaluation epoch: 0.1008625403046608, epochs needed: 50
evaluating individudal 16 - b3c3a0ddbec54d51. Mean loss in evaluation epoch: 0.10060042142868042, epochs needed: 50
evaluating individudal 17 - 86ceac56cdb6fe7d. Mean loss in evaluation epoch: 0.10078338533639908, epochs needed: 50
evaluating individudal 18 - ad9baa72dd040565. Mean loss in evaluation epoch: 0.10174726694822311, epochs needed: 50
evaluating individudal 19 - 21b29760415b68fe. Mean loss in evaluation epoch: 0.10065533965826035, epochs needed: 50
evaluating individudal 20 - 2209edbd7fb2dffd. Mean loss in evaluation epoch: 0.1011708527803421, epochs needed: 50
evaluating individudal 21 - a1258742fde52b42. Mean loss in evaluation epoch: 0.10047002881765366, epochs needed: 50
evaluating individudal 22 - b62fc4348a0693d3. Mean loss in evaluation epoch: 0.10091669857501984, epochs needed: 50
evaluating individudal 23 - 2a36b08849289a28. Mean loss in evaluation epoch: 0.10104136914014816, epochs needed: 50
evaluating individudal 24 - 83f529a01474d6f9. Mean loss in evaluation epoch: 0.10151994228363037, epochs needed: 50
evaluating individudal 25 - a922cd1975223cd6. Mean loss in evaluation epoch: 0.1009153351187706, epochs needed: 50
evaluating individudal 26 - 6c445c83d6339147. Mean loss in evaluation epoch: 0.1012108325958252, epochs needed: 50
evaluating individudal 27 - b06b30e0c29f3852. Mean loss in evaluation epoch: 0.10056483000516891, epochs needed: 50
evaluating individudal 28 - ef74b0db70a39ea7. Mean loss in evaluation epoch: 0.10288456827402115, epochs needed: 50
evaluating individudal 29 - 14cc65efb55c11ed. Mean loss in evaluation epoch: 0.10083240270614624, epochs needed: 50
evaluating individudal 30 - fac5b9b25d649ed0. Mean loss in evaluation epoch: 0.10089941322803497, epochs needed: 50
evaluating individudal 31 - eb159dbb506e0cbf. Mean loss in evaluation epoch: 0.1011362075805664, epochs needed: 50
evaluating individudal 32 - 89ad84e8195be6fd. Mean loss in evaluation epoch: 0.10065288841724396, epochs needed: 50
evaluating individudal 33 - c0249732015a2470. Mean loss in evaluation epoch: 0.10177069157361984, epochs needed: 50
evaluating individudal 34 - dfa51070b8d27741. Mean loss in evaluation epoch: 0.10138113796710968, epochs needed: 50
evaluating individudal 35 - 3ae7c4062b2041c8. Mean loss in evaluation epoch: 0.10081853717565536, epochs needed: 50
evaluating individudal 36 - ba563dfaca5bd8fa. Mean loss in evaluation epoch: 0.10051437467336655, epochs needed: 50
evaluating individudal 37 - 596947e2af7199fa. Mean loss in evaluation epoch: 0.10032878071069717, epochs needed: 50
evaluating individudal 38 - 9b6d4d048ab44a01. Mean loss in evaluation epoch: 0.10292678326368332, epochs needed: 50
evaluating individudal 39 - 6286283f2bf2df28. Mean loss in evaluation epoch: 0.10098039358854294, epochs needed: 50
evaluating individudal 0 - f03dc151a976cde4. Mean loss in evaluation epoch: 0.10023840516805649, epochs needed: 50
evaluating individudal 1 - 826f9ace3bb3328a. Mean loss in evaluation epoch: 0.10028916597366333, epochs needed: 50
evaluating individudal 2 - 23f83ee44af4d27a. Mean loss in evaluation epoch: 0.10083489865064621, epochs needed: 50
evaluating individudal 3 - eb5cb79d33a07256. Mean loss in evaluation epoch: 0.10006030648946762, epochs needed: 50
evaluating individudal 4 - 5e548f8320f1e1f8. Mean loss in evaluation epoch: 0.10003636032342911, epochs needed: 50
evaluating individudal 5 - 5a224009f40d6c76. Mean loss in evaluation epoch: 0.10071628540754318, epochs needed: 50
evaluating individudal 6 - ffe66d4cf114f0a5. Mean loss in evaluation epoch: 0.10082236677408218, epochs needed: 50
evaluating individudal 7 - 2acf8621a48095fc. Mean loss in evaluation epoch: 0.10090833157300949, epochs needed: 50
evaluating individudal 8 - c127d50f26706f57. Mean loss in evaluation epoch: 0.1004454642534256, epochs needed: 50
evaluating individudal 9 - 9d901b10e1635025. Mean loss in evaluation epoch: 0.10154706239700317, epochs needed: 50
Round 20 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 5e548f8320f1e1f8, num_times_seen_before: 0
ACC: 0.72
TPR/FPR: 1.0, 0.3038086802480071
Loss: 0.10003636032342911
Timestamp: 110452.402438938
---------------------------------------------------------------
evaluating individudal 0 - cdf7b0fc66a14bbb. Mean loss in evaluation epoch: 0.13185322284698486, epochs needed: 200
evaluating individudal 1 - 309dd89b7926c2f8. Mean loss in evaluation epoch: 0.1140197291970253, epochs needed: 200
evaluating individudal 2 - a0fb2736051db063. Mean loss in evaluation epoch: 0.11515418440103531, epochs needed: 200
evaluating individudal 3 - ab16a84e56c518f3. Mean loss in evaluation epoch: 0.11268167942762375, epochs needed: 200
evaluating individudal 4 - ce3babddaa0f8a3a. Mean loss in evaluation epoch: 0.12181470543146133, epochs needed: 200
evaluating individudal 5 - c89cd9934b624a87. Mean loss in evaluation epoch: 0.11465871334075928, epochs needed: 200
evaluating individudal 6 - dfa6e497d31e1864. Mean loss in evaluation epoch: 0.11950021237134933, epochs needed: 200
evaluating individudal 7 - 96db931a419abdab. Mean loss in evaluation epoch: 0.10994692146778107, epochs needed: 200
evaluating individudal 8 - bbe8fea1cc142046. Mean loss in evaluation epoch: 0.12262888997793198, epochs needed: 200
evaluating individudal 9 - c35a49fe288ebd54. Mean loss in evaluation epoch: 0.13434357941150665, epochs needed: 200
evaluating individudal 10 - 2b28fd2104a3447b. Mean loss in evaluation epoch: 0.1089603453874588, epochs needed: 200
evaluating individudal 11 - 28915c69600e604e. Mean loss in evaluation epoch: 0.1143401488661766, epochs needed: 200
evaluating individudal 12 - 6ab52508e7ecf700. Mean loss in evaluation epoch: 0.1124509796500206, epochs needed: 200
evaluating individudal 13 - 59e9113f1837e4f7. Mean loss in evaluation epoch: 0.11355853080749512, epochs needed: 200
evaluating individudal 14 - ff3c8907e0704aa1. Mean loss in evaluation epoch: 0.12269531935453415, epochs needed: 200
evaluating individudal 15 - d03c85f82900084f. Mean loss in evaluation epoch: 0.1125614196062088, epochs needed: 200
evaluating individudal 16 - 7f7246b921200461. Mean loss in evaluation epoch: 0.13064223527908325, epochs needed: 200
evaluating individudal 17 - 2425c4a34b3d517e. Mean loss in evaluation epoch: 0.1133916899561882, epochs needed: 200
evaluating individudal 18 - 1fb05ba8994d2b1c. Mean loss in evaluation epoch: 0.11891038715839386, epochs needed: 200
evaluating individudal 19 - c2974b33c5a20c16. Mean loss in evaluation epoch: 0.11230671405792236, epochs needed: 200
evaluating individudal 20 - 776439f4a9c624f1. Mean loss in evaluation epoch: 0.1230219155550003, epochs needed: 200
evaluating individudal 21 - 1dfe4d01002ee057. Mean loss in evaluation epoch: 0.1267816126346588, epochs needed: 200
evaluating individudal 22 - 707812d060f2fa83. Mean loss in evaluation epoch: 0.11247886717319489, epochs needed: 200
evaluating individudal 23 - 19121544f1ce33dd. Mean loss in evaluation epoch: 0.11439170688390732, epochs needed: 200
evaluating individudal 24 - 066c6325ea42e3cc. Mean loss in evaluation epoch: 0.11743205785751343, epochs needed: 200
evaluating individudal 25 - c59b0df4631e4afa. Mean loss in evaluation epoch: 0.12360482662916183, epochs needed: 200
evaluating individudal 26 - 011573d456b994e2. Mean loss in evaluation epoch: 0.12782715260982513, epochs needed: 200
evaluating individudal 27 - 74c50c66312eb40c. Mean loss in evaluation epoch: 0.13620565831661224, epochs needed: 200
evaluating individudal 28 - 5749b53156ee4e94. Mean loss in evaluation epoch: 0.11742532253265381, epochs needed: 200
evaluating individudal 29 - 2781d5e856e4c691. Mean loss in evaluation epoch: 0.11422646045684814, epochs needed: 200
evaluating individudal 30 - 8c8f9f829643ddb3. Mean loss in evaluation epoch: 0.11218946427106857, epochs needed: 200
evaluating individudal 31 - 0d9a2f4d986652f5. Mean loss in evaluation epoch: 0.11354964971542358, epochs needed: 200
evaluating individudal 32 - 33da22bf15af83a0. Mean loss in evaluation epoch: 0.14035151898860931, epochs needed: 200
evaluating individudal 33 - d8e8e62ebf556975. Mean loss in evaluation epoch: 0.10738859325647354, epochs needed: 200
evaluating individudal 34 - 24443f1aadcbc9ba. Mean loss in evaluation epoch: 0.12464874237775803, epochs needed: 200
evaluating individudal 35 - 18a89edb3ac034d0. Mean loss in evaluation epoch: 0.11746438592672348, epochs needed: 200
evaluating individudal 36 - 915d4f2d4b388df1. Mean loss in evaluation epoch: 0.1101929172873497, epochs needed: 200
evaluating individudal 37 - 58c66834d8526888. Mean loss in evaluation epoch: 0.10995345562696457, epochs needed: 200
evaluating individudal 38 - 5505f6c1c7523a74. Mean loss in evaluation epoch: 0.11549793928861618, epochs needed: 200
evaluating individudal 39 - bf84eee5a468bfe6. Mean loss in evaluation epoch: 0.12887553870677948, epochs needed: 200
evaluating individudal 0 - 5e548f8320f1e1f8. Mean loss in evaluation epoch: 0.11873741447925568, epochs needed: 200
evaluating individudal 1 - eb5cb79d33a07256. Mean loss in evaluation epoch: 0.12269926071166992, epochs needed: 200
evaluating individudal 2 - f03dc151a976cde4. Mean loss in evaluation epoch: 0.12711270153522491, epochs needed: 200
evaluating individudal 3 - 826f9ace3bb3328a. Mean loss in evaluation epoch: 0.10995129495859146, epochs needed: 200
evaluating individudal 4 - 596947e2af7199fa. Mean loss in evaluation epoch: 0.10738881677389145, epochs needed: 200
evaluating individudal 5 - c127d50f26706f57. Mean loss in evaluation epoch: 0.12247788906097412, epochs needed: 200
evaluating individudal 6 - a1258742fde52b42. Mean loss in evaluation epoch: 0.11762366443872452, epochs needed: 200
evaluating individudal 7 - ba563dfaca5bd8fa. Mean loss in evaluation epoch: 0.11524653434753418, epochs needed: 200
evaluating individudal 8 - 4bc13f89829cd1e5. Mean loss in evaluation epoch: 0.11473558098077774, epochs needed: 200
evaluating individudal 9 - b06b30e0c29f3852. Mean loss in evaluation epoch: 0.11972315609455109, epochs needed: 200
Round 21 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: d8e8e62ebf556975, num_times_seen_before: 0
ACC: 0.7395918367346939
TPR/FPR: 1.0, 0.28255093002657217
Loss: 0.10738859325647354
Timestamp: 123557.40058626901
---------------------------------------------------------------
evaluating individudal 0 - f7e4c2ce818457ee. Mean loss in evaluation epoch: 0.1090722307562828, epochs needed: 50
evaluating individudal 1 - 81c3df50b8caa4cb. Mean loss in evaluation epoch: 0.10798032581806183, epochs needed: 50
evaluating individudal 2 - 2277319e83affe28. Mean loss in evaluation epoch: 0.10694718360900879, epochs needed: 50
evaluating individudal 3 - b5aea45513bd8c98. Mean loss in evaluation epoch: 0.10774445533752441, epochs needed: 50
evaluating individudal 4 - 4e631d5af338c017. Mean loss in evaluation epoch: 0.11165808886289597, epochs needed: 50
evaluating individudal 5 - e2959c2db15148b7. Mean loss in evaluation epoch: 0.10932178795337677, epochs needed: 50
evaluating individudal 6 - 6daf4d5f561d1c8c. Mean loss in evaluation epoch: 0.10895281285047531, epochs needed: 50
evaluating individudal 7 - 556a3f03e7cd44f5. Mean loss in evaluation epoch: 0.11122190952301025, epochs needed: 50
evaluating individudal 8 - e89d63dc43cc6e17. Mean loss in evaluation epoch: 0.11031275987625122, epochs needed: 50
evaluating individudal 9 - 7ccec299f6c53f19. Mean loss in evaluation epoch: 0.10691901296377182, epochs needed: 50
evaluating individudal 10 - 5a00b2d9601ae4f0. Mean loss in evaluation epoch: 0.10644737631082535, epochs needed: 50
evaluating individudal 11 - a4674ca8da3aba05. Mean loss in evaluation epoch: 0.11047448962926865, epochs needed: 50
evaluating individudal 12 - 4e3aad2a88b43787. Mean loss in evaluation epoch: 0.11976657062768936, epochs needed: 50
evaluating individudal 13 - 3200d6a0c8c1539b. Mean loss in evaluation epoch: 0.13707736134529114, epochs needed: 50
evaluating individudal 14 - 92fd33344c98330f. Mean loss in evaluation epoch: 0.11055799573659897, epochs needed: 50
evaluating individudal 15 - d58ee9c7cbb514eb. Mean loss in evaluation epoch: 0.11431639641523361, epochs needed: 50
evaluating individudal 16 - a3aea42ded4cf047. Mean loss in evaluation epoch: 0.1060846671462059, epochs needed: 50
evaluating individudal 17 - f83160274a723cb6. Mean loss in evaluation epoch: 0.10542105883359909, epochs needed: 50
evaluating individudal 18 - 6a48f5054b44a745. Mean loss in evaluation epoch: 0.1063702329993248, epochs needed: 50
evaluating individudal 19 - 3f4e9512b4dd1528. Mean loss in evaluation epoch: 0.10605728626251221, epochs needed: 50
evaluating individudal 20 - 1847513e5161ccb2. Mean loss in evaluation epoch: 0.1132868081331253, epochs needed: 50
evaluating individudal 21 - 9a6f4ef55b75d3b7. Mean loss in evaluation epoch: 0.1168694719672203, epochs needed: 50
evaluating individudal 22 - 0c904958d5a40cb4. Mean loss in evaluation epoch: 0.11755938827991486, epochs needed: 50
evaluating individudal 23 - 8457b86d3654e51c. Mean loss in evaluation epoch: 0.11104679107666016, epochs needed: 50
evaluating individudal 24 - 13023cf34c685d9b. Mean loss in evaluation epoch: 0.10792726278305054, epochs needed: 50
evaluating individudal 25 - 312237dcb9ef107a. Mean loss in evaluation epoch: 0.11783266067504883, epochs needed: 50
evaluating individudal 26 - bbba0265c75b40fe. Mean loss in evaluation epoch: 0.10624231398105621, epochs needed: 50
evaluating individudal 27 - a90e612a179cfc10. Mean loss in evaluation epoch: 0.12082268297672272, epochs needed: 50
evaluating individudal 28 - f9262ad8d029e832. Mean loss in evaluation epoch: 0.10840635746717453, epochs needed: 50
evaluating individudal 29 - 1a54675eb374753e. Mean loss in evaluation epoch: 0.10845871269702911, epochs needed: 50
evaluating individudal 30 - 178e3658bc8930b8. Mean loss in evaluation epoch: 0.10691342502832413, epochs needed: 50
evaluating individudal 31 - 79aecbb80669851e. Mean loss in evaluation epoch: 0.1047191172838211, epochs needed: 50
evaluating individudal 32 - 7f21ec8ff9803c70. Mean loss in evaluation epoch: 0.10864484310150146, epochs needed: 50
evaluating individudal 33 - 8c5213dbbd4e9f41. Mean loss in evaluation epoch: 0.11126222461462021, epochs needed: 50
evaluating individudal 34 - bd1b833e814fc792. Mean loss in evaluation epoch: 0.10552489757537842, epochs needed: 50
evaluating individudal 35 - e8146daaec57fef4. Mean loss in evaluation epoch: 0.11196654289960861, epochs needed: 50
evaluating individudal 36 - beca8dd9b1c4b993. Mean loss in evaluation epoch: 0.11014249175786972, epochs needed: 50
evaluating individudal 37 - 20932cef1f53d1c4. Mean loss in evaluation epoch: 0.11217255890369415, epochs needed: 50
